class,fire_angle,init_veloc,alcance,alt_max,veloc,rcsmed,rcsMSD,beta
MH,46.00855872370636,147.33127476489264,1614.3735535646858,495.35616704471994,82.39749845067743,-18.6227139866574,11.13366000500224,1729.462957994042
MH,48.11196446612779,145.42366781657094,1599.970615087773,557.8851858735973,79.22365390396077,-27.369616464678824,23.26217854099954,2022.9063297216082
MH,49.29648716967379,145.39475493735748,1638.9377946562308,549.172473945931,79.96905963156998,-19.547471769584984,15.453280407554551,2232.6488768269405
MH,50.44198857877317,144.06928634510825,1507.2308885525263,542.3883176195784,73.93401604569618,-26.752911866108565,18.06757742811761,1753.2316584400637
MH,53.30608675681374,143.8060451421882,1604.4439137140264,606.6534397486846,72.16375362458946,-23.789750758395883,14.16101355398244,2777.3461108636466
MH,55.53449403617608,147.0319661204342,1448.7433561638288,622.6021508025686,65.6340096588319,-12.459277934278333,7.424278480377303,2156.9282309591217
MH,59.32276747880123,147.74859758357354,1413.127266206655,700.9661969899296,61.00204942279639,-28.936862777668484,23.375608517128054,1812.2771268275314
MH,56.38610552425412,145.54379604438003,1379.2195124454315,674.8739449182657,59.42517025616888,-19.361758686742462,2.733477507123059,1674.4153076723057
MH,61.61638115520078,146.70439345380717,1355.4008165253813,718.1655181712284,60.473419258466876,-24.01494562070091,23.341104040799557,1732.551773592787
MH,63.257455453705845,144.54423275500338,1276.3453900715788,748.2448774999881,52.776654770061356,-20.744169494329054,14.191447561047688,1799.802291866844
MH,66.8474167958275,148.9687679815494,1127.5917386096723,781.3789464289812,46.77631336909844,-20.927521890559927,15.473890904962763,1370.8394617080032
MH,65.51402141446054,148.3392567246953,1175.7458396010443,767.8559992873587,53.973533675314776,-22.14694551949625,4.556318197434361,998.0551825289219
MH,71.71494721262603,148.81305969985326,844.5784359170083,769.2505650559473,35.66600868044183,-24.648176686530512,17.146367488873402,1006.4743636874405
MH,68.43436703193235,151.67947712514484,1049.3888355213057,818.858076106965,51.31475382113666,-19.75796557035729,15.349045200322982,1073.6970574919965
MH,73.07956617308724,148.5246536789163,856.4236423894488,827.9589080758827,36.86549348416924,-20.676801764403738,16.09040787037354,1073.6337399341057
MH,75.15373265354002,152.55099836987017,728.1227969198809,900.3889515972157,37.25050483038,-19.70917528131579,16.104550850549536,517.6902136767559
MH,79.38199437517441,145.75104714817076,590.5504803471966,869.7879564881648,25.3667325648846,-15.834459831906269,15.227853543588388,2389.642682938269
MH,77.8752953949323,164.80844147154295,581.3741341388408,918.9176236999846,39.05958897131705,-22.894473087496543,12.79978233849506,321.0184513116613
MH,44.092750131796244,198.75591949952272,2122.394563818161,747.4470649643034,84.5713002484824,-15.554013023064247,0.040509640666948954,1291.3135346759814
MH,47.04207153609607,178.88964437534457,2522.2896581261048,777.3570626124709,102.73825027760883,-18.36308111832875,10.183012646696271,3263.340884561561
MH,49.80018632087281,178.3660053844767,2486.9651812549173,844.0000486509845,97.8848612584401,-21.828961591798645,11.27496059672897,4040.521200023195
MH,50.87619368253541,178.30964400326832,2423.561507507602,875.6837589047782,96.62196548040292,-20.965055541807097,13.89626915417675,2541.1896744669157
MH,53.458738672034286,182.7759290547042,2386.7631374424836,955.9283318955708,87.24671245998708,-15.755772528501268,4.571653046972431,2886.6031033527556
MH,55.089802503348196,185.70872630073788,2218.4771331003885,993.3840683656902,79.16426355867615,-22.667830213669752,1.347956486546245,2223.8533504028837
MH,59.40507400873863,179.70657976239008,2221.138015396216,1053.5396837484961,75.9014944071036,-29.395117795798434,3.3958501462721955,3328.2746348401897
MH,61.61544905787461,187.84142674046757,1703.9497145018531,1073.5967758850322,59.446174519522145,-23.995143869015372,11.178102183564068,1111.5833289434065
MH,57.197967297564496,178.81525302972904,2328.758904631764,1014.7019286214053,86.88965493679659,-17.57163988797624,8.225071656925442,4083.1976706477203
MH,63.7349765015267,183.9134013885556,1863.4095807868255,1056.834501120905,74.83766902388156,-23.554004649747696,14.232434530322948,2366.2050366726335
MH,64.63203633175733,193.17752968466147,1628.2307758479024,1145.68305860044,52.92921888899648,-11.591033138588056,0.16112438931176598,1601.3713572924296
MH,75.40357317361362,193.07412514427043,1029.2008815348843,1147.9804142079522,60.64248067746654,-13.061634007816384,0.18259683494474288,1655.9695917290546
MH,71.27800671910754,188.03369382526876,1367.5907424663553,1188.3041049562116,57.0444755968361,-12.888510267531966,10.899434547591733,1769.1317295817398
MH,69.16640499279725,194.3567535924319,1348.457468114171,1259.7617482578655,50.01640408422995,-25.4585085889802,6.683235373222129,661.0814279714929
MH,45.426097166786846,219.1303913108544,3320.9859161022437,976.7394933008998,129.0323550567639,-27.312440269565762,14.796875693359237,2698.1210347018023
MH,77.6519713312111,182.78315180515673,1039.7750872240997,1358.3676670893328,32.28600335502514,-25.083167813698985,23.147723298958745,2661.143384885437
MH,69.67200495569992,197.7250428222486,566.9881700693418,1212.5645002316207,9.248046551214623,-25.372174767317595,4.7214288478579824,12.035272386637708
MH,73.089434902471,187.55374951843646,1283.3715700275793,1305.5646923956963,76.27998990544343,-24.14601629007687,9.067693764692603,697.1710112262126
MH,79.56671719991861,195.5263644591676,771.232418404834,1362.5603425511474,41.543207423609374,-26.61839599540557,16.290331021577586,764.9822824268701
MH,47.044408542315765,217.6619214250981,3547.755961259509,1092.8222001171287,119.17710371837947,-13.455593997222968,0.442079647092843,3927.066058666957
MH,51.502465395103954,213.9775938683367,3425.0425494728124,1233.6796742879465,108.07140921804913,-23.17973462599128,6.864442448463215,4203.537060876435
MH,57.52224544850363,231.23322261859494,2492.1466667977825,1265.6234416921184,102.80260704670643,-16.825264110157843,8.164802641956625,1935.1711356101011
MH,49.44893864278489,216.0419040087689,3443.504388733702,1153.0425743767642,115.56344030860299,-20.925844956947678,22.966418725305417,2967.773031597315
MH,53.43060128700252,215.19219915168088,3290.25248385163,1315.455053827585,103.85495840488073,-15.637904438906924,3.1891634647913865,3466.259943987857
MH,58.9552897057216,220.50825887565793,2719.8348662204066,1336.6723299079954,93.02605298955638,-23.61810140121596,23.198008442423962,2166.0072788962543
MH,54.994449520951335,229.2903475747883,2887.648156824238,1357.357441688349,84.27935523639748,-11.760483885672159,0.23271535004013977,1254.1375213821511
MH,61.04174737630262,227.1409418247371,2500.681879300954,1377.8457678348375,92.08623468338868,-23.565568395079126,6.39053907574403,2245.5825677862904
MH,65.22013460819718,221.26867347437778,2378.761810604393,1523.9041329374936,75.160048949139,-23.10766489772315,15.467921836946228,2099.3671973019
MH,63.697188865670114,224.43806775972539,2352.4137903315996,1575.1946143045927,65.34511304397053,-21.47020261966509,7.090485110497966,1798.282949688515
MH,67.55903169130609,222.1268789496985,2306.091673207443,1635.010023682842,66.94885491361958,-21.915995918155108,10.29658234174665,2453.3436289527554
MH,73.68620320357833,256.48844467508144,1062.7936624514596,1647.869107811079,33.340939380177964,-18.650998936331614,15.06645012222426,500.2045111315606
MH,71.74752461540334,215.75780055101728,2059.914300880919,1738.6031736459001,73.11206206278392,-8.499786715029545,2.8060873243927755,4069.525428082391
MH,77.34957802878168,228.57912826800614,1185.4107005381004,1563.7570692188972,63.034947249938924,-17.396274192160256,10.310139358686122,1568.8484404488768
MH,75.43816035668715,223.30693526730582,1622.8016176387405,1797.361082126771,51.486798400238925,-24.951283557702965,17.271716115644395,2445.3805230837497
MH,69.27000705387938,234.03719120465342,1670.3131255894643,1770.1507505204956,88.6346527225523,-23.67628640514122,5.432321194819764,441.5339140978825
MH,54.27683386898548,256.9694897846603,3908.2560748313376,1623.502469129059,146.79965316744554,-15.353420529474311,1.1155077034213718,3494.492350579778
MH,45.76127165341194,251.59386402103516,4388.638921949333,1388.9423439269801,132.16142147969978,-25.71260331527094,0.5277126432484032,3497.9067272661728
MH,79.535752976568,226.85593994290412,1145.0183856256247,1896.7875923299066,40.04872503415624,-20.59392557318665,15.188848891640575,1469.5474904855043
MH,47.58522638806151,252.14306224087238,4377.0072488314445,1475.8077004989873,127.06729717288142,-16.96425755914704,0.3077330978877022,2909.1913785517027
MH,49.54346430375667,255.72550066758845,4354.86364884788,1527.4291634021995,128.89053426653973,-26.085100544831693,8.457497076683584,2435.515732733753
MH,51.22352458606494,263.62839485166654,3604.755117730801,1627.699973300562,84.31568569573918,-13.717371736230186,1.2705869672017744,1004.4925459531577
MH,64.14605355659539,302.7781861425738,1526.7973858836767,1808.6644574905622,42.350396967578696,-15.697743220736237,2.639415297145719,360.30624864091567
MH,55.401582370368395,259.77003905533854,3689.465016546278,1807.558619488642,102.0133168081636,-26.195057209684684,3.891735631887485,1316.8291651311542
MH,65.77356217220687,261.1587002525127,2735.134939744262,1837.8194342859751,92.75990393562235,-23.792265193052355,8.315307988226316,2007.2902338289994
MH,57.48900984993694,250.89721093578422,4065.273219791399,1873.9240662769719,106.45161031105569,-15.32198205733874,2.442763310700906,4184.061111342652
MH,71.6091846648817,256.0044706616166,2534.7356909553796,2204.0704656756566,120.54812521205007,-22.20515707844287,10.284856872793988,3538.4911576567556
MH,61.50983427134389,252.1760782842484,3642.203089754174,2035.834019156855,106.32768124951154,-25.109668197103503,7.303922902887244,2464.2481966047258
MH,59.58768097804313,252.5712053711143,3842.563312100715,1962.3311593540616,124.90589199430283,-22.179082951765217,15.459505803522223,1960.4993659618221
MH,67.35205992573663,260.0152927101824,2916.690802342993,2095.0622437612647,80.78735807569264,-24.276131746848584,6.976654646616378,2751.7785345307143
MH,73.89575370119331,249.79390443614628,2443.2512069068257,2360.6810672260835,82.18738526382313,-27.924864371181663,11.685132942776999,5240.927596543066
MH,47.765767702514495,292.01328571761934,4983.0790370189,1683.5841186171024,166.70337474346485,-20.750080926934096,7.487256700063753,3212.926321940062
MH,75.79974252967088,264.9182825422073,1899.7025662374078,2408.883341190395,43.79593158747253,-24.597482322880474,17.262453885986776,1692.7305034400158
MH,77.71490950022502,269.58335495480446,1618.2381615648162,2532.8514450266957,57.01537107990137,-24.318316675461748,8.351207242970947,907.4212962646934
MH,69.48655167555908,251.16003453568035,2904.8701009803735,2278.996311698674,126.29498954058386,-23.597312101741785,8.308378277934128,2122.169521301187
MH,45.90352487989494,285.2537699887519,5529.659279947405,1708.215626677258,157.57227680986185,-26.258121772529968,3.527636587779636,3070.116167893042
MH,55.699265587061035,290.6368900963073,4992.34530540374,2182.904341560106,136.94385551207043,-22.012569830343534,6.16613684894649,3989.6906892455427
MH,79.7829212606872,262.73715760098105,1573.428314329618,2501.635835130319,90.02422104254099,-16.34705504681802,18.77254371085393,1649.8503453925591
MH,53.377737394634245,293.4837093999838,5179.931969673686,2172.597567232217,121.71824736383398,-17.129869071457072,1.1962424614857277,3112.556416018429
MH,51.76661684954871,287.09466773543613,5072.476720644961,2073.536018673149,142.31121844079294,-24.500429522779832,11.16735962858857,2028.512836006209
MH,57.65280601515738,296.4573634631433,4539.547173467517,2359.0749129810224,102.26710230674514,-19.13756743446724,2.8495520158361423,1688.4621317695687
MH,59.658695076894844,293.61884955557224,4223.356858989826,2423.1135278535676,99.90671432638067,-28.619826925995795,11.573299265016928,2023.176895700156
MH,63.56377612590083,303.4972501029451,3286.5366134448604,2542.9011884223837,81.911182259924,-28.237105846096306,16.70360054642525,831.5415385238481
MH,61.689576881802736,289.7840186355851,4450.410643465433,2564.4603804868784,100.00999752572251,-26.785637920240664,14.34248271155738,2639.448924936739
MH,67.93572790143305,285.01931289281663,3907.3372861858415,2757.5389508660787,124.85170643738773,-21.670903432287567,4.427564775450875,5380.4256441202015
MH,65.43381495325762,325.66784820535815,1777.436504347737,2821.9186597626453,100.37992797497496,-16.12611045926189,2.6915908903500423,581.0858960929477
MH,79.75022472549888,319.3639254290431,1464.959069942128,2437.037885769419,105.93557748216293,-11.01376067473883,6.904261356429442,1715.4955199235985
MH,77.67589151544851,322.43405608183457,1572.0776942097452,2808.982751796361,39.62366512789935,-20.077401141934786,15.28583625607511,483.13451263568953
MH,49.62786917186851,322.0568194165771,6294.626141920562,2228.5566742643427,201.604549285212,-21.22851186024992,13.612788567383074,4734.705286556387
MH,73.60214092022355,321.7720524680074,2414.340547764304,3061.969538315672,91.09067936409357,-19.549668596702027,1.1102411764415088,591.1365292033936
MH,75.70440972645477,313.8496524652293,2088.481321161066,3080.4178103229615,59.1546137898451,-22.918925871337905,9.382927072222476,773.6633950620934
MH,69.65055516769453,286.89091911170175,3650.1704193039304,2890.8141105948043,145.88368100834458,-24.274869003379198,11.174836492457928,2149.7994753168314
MH,51.500794102962594,320.17147831750066,6183.995969473029,2414.900330271706,146.2273845231185,-26.704073881867497,6.658894120175294,3818.2548496245527
MH,47.539697843019916,323.8227260771252,6317.968480740317,2223.901857389725,140.65640168266805,-28.266079407758262,3.961709856066161,2031.6211488688605
MH,71.3689478105168,292.09640462503774,3324.082244106938,2954.9553545244635,142.13645228671342,-13.435130100134225,10.991098392142833,2051.749706319503
MH,55.402456289198966,343.0844264083446,3785.916137423722,2508.045366021126,114.06952908889865,-28.101979256449294,16.84974524651315,790.59546439751
MH,45.84816807114702,319.45796973876475,6331.227862789174,2098.3232330202077,166.6453663994232,-20.67712687325927,13.27342538971314,2295.2976493230185
MH,57.78604491640411,332.1140382887457,4446.309559269086,2350.418715916089,125.87776702746842,-26.883482749694814,8.885778742857674,1214.7140293101543
MH,61.87626696109837,327.459936747222,5073.394398664693,2876.5291022643537,169.5164077472176,-25.19796797003889,4.625192824996784,3840.237607458267
MH,65.00930282709949,337.1655918342655,3964.6088291031288,2608.0026394188303,161.61031909903363,-15.904312119340933,7.427567089736902,2536.320064684842
MH,53.810890971833224,317.60456269800886,6144.545670552497,2637.123118820124,165.21095258881815,-27.16487494986199,5.807038543324463,2603.0402632959485
MH,71.40906220583514,343.1686279625269,2801.6312239019476,2641.9604230448376,89.69570396306435,-22.463073833462424,10.273470407104195,850.4858854982037
MH,73.83598339095518,354.90548725574035,2109.635360995287,2451.7661176210627,94.31420594248783,-18.563864626920346,13.718671366019137,720.7005347864024
MH,69.53230366093581,341.73734858120446,3387.6196902018323,2963.7608571616906,97.07521997840608,-23.693214988180117,5.435344455010412,1311.4819840538942
MH,67.5174070377579,341.12951721288607,3785.672287284347,3348.443464771242,71.27981225446922,-16.8027111035301,8.534629547366169,1400.2276168513654
MH,59.56417500982121,319.017405610865,5119.062806409486,2989.585038454896,170.2567101444163,-26.011712355628198,17.272700250152376,1878.6831992942634
MH,63.64876916204907,327.5642637279737,4784.509247282655,3196.983317714285,136.0548061318734,-25.01628190708375,6.521290179779676,1628.2640875561785
MH,75.65569228113311,355.9517698367284,2349.979421034175,3728.995511194912,92.55960236030649,-25.398240885537867,10.982453405425996,646.1598048935035
MH,77.81250470126808,333.8621089144077,2672.6435575824476,3777.052936248624,54.58868430714943,-15.914142984640387,10.634248417982288,1761.4494861310252
MH,45.5658217622729,344.2067616047642,7222.118119041921,2225.8918349946557,189.39767093700922,-26.65104885305933,4.732791955404807,4765.405898671526
MH,53.8885047068702,346.8570886435395,6871.549392711946,2834.190847449276,184.96444701968204,-25.566122929232897,8.508161778669376,5128.171620067098
MH,47.86974566601913,342.046935951472,6649.347972435695,2562.015187847617,182.19918432667427,-21.57264936915601,14.058829541669951,2568.1127747132987
MH,57.3872586380955,348.97480463051687,5972.365925611827,2943.6257481099938,136.1887349985119,-27.7470266176182,21.899433840093288,2663.7824501787677
MH,61.60481971938477,349.86204695354894,5062.991863830241,2842.229577432853,158.11755119953636,-23.110575648970332,14.0795483795484,3379.186193861221
MH,59.74757054508613,352.30162024722443,5482.917706698829,3231.5700271295336,125.42770399208746,-23.15400227056156,13.390729160843993,1595.3958904162769
MH,79.81573835172556,325.02200545356044,2226.4673371289828,3818.199880370875,145.92388791054077,-16.413084435651108,6.247260890683922,2514.4771098249867
MH,51.82958812219549,341.82187569693525,6975.046976413334,2819.6852312302635,162.68185434409492,-22.70273096689467,13.937518977582897,2892.651079768685
MH,49.59221474085128,341.0508456465129,7564.1522015971195,2702.1049667963325,181.99336100898037,-19.125607955156248,4.092958883585016,3456.5441761296333
MH,67.50854607610357,372.6900050957225,3219.6252637792477,3465.094936322588,106.5918314739022,-26.651690537374588,10.489603631950477,853.9525262723981
MH,55.69213491898144,338.1184339253536,6291.124949021,3113.442807506931,206.98169739474343,-21.528142158782153,7.445217822035328,2469.1782624857833
MH,65.79890700378212,350.12687892211267,5127.348368992021,3762.721811086954,108.8751834058356,-15.47022402380954,5.303212399547149,1816.624830319525
MH,63.74202349607127,348.810615939428,5483.281562072747,3685.82684597751,138.97531064403046,-24.341396258016147,20.151926399811437,1973.0254523577273
MH,71.73059902478998,363.5911111052911,3383.8998519144047,3989.9285357551635,69.27120882533652,-20.695282249124233,5.790486971808441,1172.858417690676
MH,69.69774172652794,358.42608651576137,4415.074007867196,3963.4899990677154,79.53414589017677,-23.890578436839814,6.97392074191788,2283.3063623944417
MH,75.73616528997145,368.8153054722553,2901.322835531161,3845.4191834475423,69.04562275817399,-21.09417772244455,11.913984595624472,1407.9880786447736
MH,45.96146955110234,359.6035832774678,7917.823601478632,2565.4569487940435,169.47990124027564,-18.4356061928223,0.9652834762977776,3929.139252317568
MH,48.02597512511198,358.1776681882669,7927.661366523323,2745.8714749092856,168.53986281948315,-30.463472454797625,12.779320599016799,4750.07026431516
MH,53.370266429591595,430.4294957004332,2779.2515072867877,2527.431111865226,83.93025648749551,-14.133908749154068,10.840686375115178,427.67713403631
MH,73.625760170283,353.6832787663249,4017.7765616639867,4137.290280091791,106.142231329604,-12.621714513971202,1.1335309596788878,2644.8112709646125
MH,77.59561065464021,359.51660538874637,2863.103578415822,4302.099573700602,155.21305550243707,-23.61648571180626,8.089311564280578,1028.4965357002293
MH,79.7447046446022,343.7629908341583,2549.3502120337134,4347.147654289982,186.33023289422482,-19.90392371077408,8.767308401162706,2706.1166665414135
MH,55.91785795251279,359.9709595051221,6001.862276551222,3432.3833593457034,205.08857972869183,-21.682348332269726,11.512746031900345,2340.704292950324
MH,73.578005554864,410.7444835818504,1877.9278441898655,2371.73611734478,73.46372283189021,-16.365424671791978,9.845841577765759,439.31627732049185
MH,63.83017598533104,370.0571464871003,5478.0973646121265,3804.500890889972,121.2976208893005,-22.396248718125037,14.513572276931715,1836.3338971980575
MH,67.42974972380908,404.6745471998084,2823.2922864853813,4165.87317480667,121.55553702830025,-17.73468442592923,9.08749827150483,665.6165562988549
MH,57.96875341962535,359.0165110016679,7124.999111061927,3525.478415039874,164.7445768569442,-20.686606419018425,15.23651890426605,3166.241987676302
MH,61.93295319662174,359.5412132070281,6521.543178166131,3837.793037247423,160.24839439428843,-26.111519075155844,6.9313437200149295,2761.80888779817
MH,59.18256372015852,366.90332583415216,6082.253876832477,3692.576512835599,184.36633551403187,-10.838721876423225,2.195331906668155,1792.3398052312382
MH,69.93132981205925,362.5278216741638,5284.185666770517,4318.8984787176405,90.02086326926089,-25.377743536175725,23.35591332861156,5023.652761829858
MH,71.76026081888268,382.3465583465519,4337.814641298031,4378.009257630734,73.6706013962445,-8.653700770750545,3.957752161095825,2029.294239124188
MH,75.81687695671089,382.94982997774713,3395.0269468910196,4492.611575354959,59.92372193360529,-23.248486300331383,21.267934187439522,1598.9940888700564
MH,66.01491238009528,355.31120053188215,6188.146730573415,4068.278308572771,195.52197291858513,-24.102363096677234,9.897191665855914,3882.285314566808
MH,45.76557697781881,415.50487149954114,6171.7651312056705,2774.774012804632,128.1322322490369,-22.461029893984982,0.6103274263051723,955.0051546431763
MH,77.96733259642524,364.1943102703363,3286.6060559187063,4661.651940846084,59.0175068683229,-24.09399996487398,25.342442498423612,3509.0795312162863
MH,59.6587154638703,402.88790566028996,5460.368467090358,2999.9352065521616,145.3530905698672,-27.327489605943008,5.394359848382486,1279.4089409909957
MH,48.16589756629961,373.2521933397607,8633.0304669691,2936.925685822756,179.99837889445934,-23.116210294390093,3.590813771568552,3915.6355190929676
MH,52.02197777864455,385.4500329083425,7274.640505297508,3322.488779756939,148.3436226640434,-24.701835650350404,0.13035416265495314,2040.1476230931821
MH,53.91303968947759,381.75159371746673,7766.923778948589,3379.2656132414077,154.78989905071077,-24.689317638093076,5.587600760687025,3730.9192475564805
MH,50.0597713903457,380.75807635211896,7619.32971403835,3148.6443221754603,189.41824897529912,-22.290768268844563,2.442182430325907,1995.3787013539873
MH,79.89159002803514,367.5827545721674,2991.8541874467774,4720.234436759896,158.2751429628571,-21.318526878747612,11.244315838254902,3205.021951769818
MH,57.88911269437497,393.7282955169152,6830.0893909896295,3806.053559691988,155.0417415767875,-24.49395029432964,4.449449669242341,1746.991644124639
MH,56.10735341283375,375.308470649407,7690.29261706311,3648.5043965924,200.91524502907646,-25.014985990511782,6.870683919797042,2764.146884225492
MH,64.03263189551517,383.58375627543404,6540.239675490583,4299.662100551895,130.03861188212414,-19.80806083790866,5.532136310647431,2747.7949782427295
MH,62.051384622741395,378.05976844970985,6932.00853351527,4143.744949663658,145.34075814295417,-21.506592976976577,14.40865368680765,3035.8790412826024
MH,67.82898000823212,406.36025735487584,4885.474382973016,3998.3393000910914,121.26967773932445,-24.24726774813508,8.048216715822068,1672.654953865577
MH,69.30662635846335,470.223684069841,2831.2552384162595,4036.5735115866905,64.17067013540353,-20.090637022036013,8.653386750107556,345.9811894719297
MH,65.74606902300751,399.02457275192927,5420.36349612274,4468.355636116073,153.74758010303486,-18.058491508951402,11.915405062958675,1340.8338399077577
MH,75.91916664071431,406.80003255812323,3811.8932283995605,4974.852059988212,152.73746076804616,-11.324375462823344,0.4876693366668956,2652.4688398326343
MH,73.9923274905238,377.34096100041637,4834.811172105054,4881.247184488025,202.522221966255,-18.81570103046026,9.167136491134334,4863.776362368419
MH,79.96849932695397,390.77453190525426,2940.825303788986,5138.574214378151,95.95000411549758,-24.166715865340485,19.472578599479984,2380.0707746359817
MH,77.98573664090095,378.3340290828402,3689.664684641279,5050.048277157077,201.10068358519712,-16.48406803996853,5.540743101445523,4125.6412956569875
MH,45.52715962971572,108.10624550884397,966.4662417864023,290.80634731620745,66.8036686708665,-25.016362198159236,6.826810119903815,1565.8544614360198
MH,47.78409807690416,110.43086466368051,929.7332517922264,300.0647572162987,61.25606458744353,-18.116544186618345,5.822883691169432,1139.3510148919102
MH,48.95640550271452,108.25959642934316,977.4163975903589,315.7836824066064,62.454876109873204,-24.1380905334736,6.426887361285239,1588.2640404031067
MH,50.430586181593576,117.88147413483584,825.8908685114778,356.0867051247697,51.127211512232485,-25.02758505760509,2.960005993593647,490.6673091955655
MH,51.532939332646045,109.10842988784029,872.8016471908722,358.54831605524066,54.43599456308687,-27.70372480854349,20.973855752038784,1078.4985427506767
MH,54.14111407589818,108.69421256416605,876.9917934821659,381.12137247839934,53.84150699054416,-22.38963666508862,21.157843807568995,1209.1273065199139
MH,56.418488696409256,108.87398316999158,883.2387112304236,393.7181270783954,49.97876658825102,-23.50105592408373,10.700753503801224,1702.5130749110776
MH,57.57666931330885,106.11423262242596,787.0575089277689,380.13662371117374,47.94973695176461,-23.695512473094006,9.39358071719806,1328.3954114937524
MH,63.627251785114,105.85837592074381,677.3275360431836,393.9492754568679,38.92519865786847,-23.04768106381395,9.631266385235723,1411.1247492873135
MH,63.17369939192686,108.73238824303704,733.5218545638899,421.03597311462306,40.92211951805933,-25.72207510230952,22.77939936233325,1267.622992004484
MH,65.9560786723514,110.63565393380709,654.8091329034266,428.194672224956,35.005206550055135,-13.275054253291055,2.3915616921642275,1416.5278987890033
MH,67.24672916077789,109.36435321760868,649.2557947390609,450.5863310911364,34.36783095484842,-14.600890655852789,0.35622698397057917,1628.0398479141234
MH,69.11001209268252,111.37642286278195,600.7923313472437,453.0034441059597,31.351305794529416,-15.93862079032462,15.306174781900307,1108.6343685757163
MH,69.85428172250943,110.4199677014256,575.239321651402,479.2465884075375,30.056594864321198,-22.49251919174246,22.340343996381126,1335.2157553468103
MH,74.48773042932464,113.62595373068179,458.62967639752065,504.90396144198974,23.48909848757403,-25.081446602886604,18.60574721444241,1065.1789997133644
MH,75.43051777565762,108.04885596595513,461.26240524350584,497.29742917895373,23.89848378610527,-20.56022274637947,13.114308683559136,1842.7013046313152
MH,76.78288157484258,112.47007127305004,418.39729212097336,506.1082021381082,22.119417839316007,-21.332608641130623,14.586556365499245,1088.9310688682685
MH,44.79060170455535,146.13436496722548,1619.3928402144988,469.3290932300329,85.18794146180979,-18.6227139866574,11.13366000500224,1825.0092528080445
MH,79.46869959730662,109.18602577505949,333.3022030652426,532.3289460225376,16.792311826858075,-23.98673807335467,22.09642570152428,1066.1355330263173
MH,46.623317653506774,145.5687238090198,1548.83695522492,482.5298221656068,79.80969097624616,-28.24104324602938,22.7861906562397,1483.4819190910307
MH,48.85924478444351,146.1574502157776,1602.4427677685599,565.9540091704825,78.38436303796021,-18.93131752722671,15.453280407554551,1737.222556031129
MH,50.7745433220929,141.53790977201334,1544.9663421766859,551.443405434279,75.75306930064535,-26.898942185129293,18.06757742811761,2218.5208951985733
MH,53.21205012784519,143.1627495984774,1602.1376933776753,600.9356439322661,73.06477196756725,-20.813933404509974,15.183022807618999,2926.864677182655
MH,57.71471407275819,153.41145581413218,1180.9064625286119,623.5016322857076,53.679313430924374,-15.985306873570007,10.425872283082533,1056.523235779028
MH,59.392588810047926,142.41777989939163,1380.4822617900925,651.234455090169,62.17948488145239,-21.954965926481794,14.297076277384864,3010.0702620785864
MH,55.109998167108756,147.08574814822455,1545.4947920926218,649.7083180619958,68.40864092970841,-16.35038513865954,4.956293729185054,2816.1595237526594
MH,61.02481875775826,147.15956217823577,1335.0406583000913,705.9432332599008,56.22016805743299,-25.99720957961204,23.341104040799557,1750.7214014125095
MH,65.52065452563949,145.21851815670988,1173.1789619234871,746.0904386779843,48.99554590180864,-23.96306810182616,9.609236135180566,1981.7531860633949
MH,63.43460275578097,144.67141204916305,1292.0604398735352,749.7512611641005,52.656969338979295,-20.521718613962367,14.191447561047688,1894.6976076100298
MH,69.11832160513936,152.53358965476986,957.1804077592034,744.6220597632226,43.640365968672924,-14.126174592307425,10.389932904115838,1207.920537880513
MH,71.64832289145225,149.47849299782345,829.0430264844172,751.2339385991098,35.025647354148305,-24.832223238218972,17.146367488873402,1054.0753871661382
MH,73.25715634648684,153.21979501515003,805.1027050324975,777.387218407206,37.88364886015177,-24.8590318476943,17.084098153692178,1178.5984832032918
MH,66.96113794776845,147.20258818930697,1170.017306047823,820.2948997537382,48.955270855368745,-18.065906027460045,9.443026088209164,1527.687284662766
MH,77.2591267176121,151.377248428031,551.2516926299047,817.6401182824678,23.174620089430732,-23.303462918409796,12.266200337881266,1109.6798508839909
MH,47.25384151610632,178.66691339254044,2474.3196723367337,747.132752032406,103.54200319496137,-21.485536930814657,14.738138638225223,3064.4297372950064
MH,75.05734144792697,148.81047585222086,784.3520064415725,854.90062599142,39.01118650895204,-18.73368200540957,15.349007510595692,1381.5091899844665
MH,45.015011012838464,207.09093379538967,1843.4963512820966,756.6435472304453,69.05867484300416,-15.564805938960053,0.04949127210261217,719.5641597738097
MH,79.29139977197848,147.51702260448175,586.7904447469588,889.8827644853625,22.88132518107489,-19.27246978610504,18.769401818094916,2062.0440464550256
MH,49.47009492356745,182.95949689528013,2335.5745641889043,836.709383179305,95.28435684176354,-21.569167734213398,14.755506332824913,2076.038169816049
MH,51.091975647847896,182.53290418164195,2261.7572997198954,856.7282233063565,89.20052295729505,-20.67497724374053,13.892965507591349,1538.1793534508583
MH,53.317498123571056,181.59689310002415,2389.4501364431235,939.3552597477835,88.11066303378837,-15.190677745480212,0.4453299519476843,2836.0301091178053
MH,55.479059466989625,187.26521596619034,2093.8012689057,990.2134829612744,74.611628753444,-22.39141509487708,1.6139741236098466,1079.8159363418322
MH,57.29635548662875,178.12896777466452,2325.090039505127,1013.633129907919,84.40833981806287,-17.495047118275483,5.1178506716217615,3747.390439003211
